id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
1536,2025-02-09 18:09,The extra mile lands resembling extra panorama.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1537,2025-02-09 18:17,Platform: lagging below my deadlines.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1538,2025-02-09 18:19,the hub notification goes off and so does my will,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1539,2025-02-09 18:30,Establishment deployed to energise me. Now it drains.,burnout,early,3,1,monitor,slack,Energy reversal
1540,2025-02-09 19:00,The squeeze has progress the baseline.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
1541,2025-02-09 19:03,The exhaustion is fundamental.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1542,2025-02-09 19:03,Clocking some operations notions creeping into subjective stretch.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1543,2025-02-09 19:14,Decreased fuel free now.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1544,2025-02-09 19:15,Snapping at peers more than I should. I realise it's the intensity.,stress,middle,6,1,hr_review,slack,Behavioural impact recognition
1545,2025-02-09 19:15,The mentorship program has been valuable.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1546,2025-02-09 19:26,The fridge is calling. It's always calling.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1547,2025-02-09 19:32,Inconceivable deadlines designed to construct me fail.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
1548,2025-02-09 19:32,Access to information is unequal.,harassment,early,4,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1549,2025-02-09 19:50,Professional credibility endlessly tested.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
1550,2025-02-09 19:57,Haven't had a proper noon break in over a span.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
1551,2025-02-09 20:11,The glint is dimming.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1552,2025-02-09 20:14,Advancing through bereft manoeuvres.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
1553,2025-02-09 20:15,They've created a hostile environment. I've harnessed those exact words.,harassment,middle,7,1,hr_review,slack,Legal terminology recognition
1554,2025-02-09 20:19,It's interval.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1555,2025-02-09 20:22,Trapped in the ponderousness.,depression,middle,5,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1556,2025-02-09 20:32,Checking out mentally.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1557,2025-02-09 20:49,My doctor is concerned.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
1558,2025-02-09 20:54,Greatly appreciated.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1559,2025-02-09 21:23,Brutal to decode the rationale in establishing plans.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1560,2025-02-09 21:31,No more.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1561,2025-02-09 21:33,The struggle is essentially over.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1562,2025-02-09 21:47,The tank is dry.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1563,2025-02-09 21:53,Untethered completely.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1564,2025-02-09 22:20,The intensity gauge is ticking up.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1565,2025-02-09 22:46,The bandwidth isn't what it was.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1566,2025-02-09 22:50,Can't identify meaning anywhere.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
1567,2025-02-09 23:00,Each notification triggers a turbulence answer now.,stress,middle,6,1,hr_review,slack,Conditioned anxiety
1568,2025-02-09 23:03,Finished the quarterly analysis.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1569,2025-02-09 23:43,Ambition destruction round.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
1570,2025-02-10 00:02,Sorted.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1571,2025-02-10 00:11,I'm moderately pleased with how the launch moved.,neutral,none,0,0,none,email,Normal workplace communication patterns
1572,2025-02-10 00:16,Farewell to all.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1573,2025-02-10 00:25,Survival is punishment.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1574,2025-02-10 00:47,Witness echoing I'm beforehand faintly here.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1575,2025-02-10 00:57,Misplaced all investment in outcomes.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1576,2025-02-10 01:04,Connection notes hopeless now.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1577,2025-02-10 01:28,Can't operate under this upheaval.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
1578,2025-02-10 01:35,The hostile behaviors are escalating.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
1579,2025-02-10 02:39,Conducting down slowly.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1580,2025-02-10 02:50,Expert at strategic hush.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1581,2025-02-10 03:15,Moving.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1582,2025-02-10 03:37,Can barely perform basic functions.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
1583,2025-02-10 03:48,Safety inspection passed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1584,2025-02-10 03:56,The anchor lifts when I gather about ending it.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1585,2025-02-10 04:06,No more pain.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1586,2025-02-10 04:28,Employment endured expanse and lingering shortfall.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
1587,2025-02-10 04:47,this is tolerable 🔥🐕🔥,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1588,2025-02-10 04:54,Nonexistence satisfies in-retrospect.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1589,2025-02-10 05:13,Briefings recognized my encounter.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1590,2025-02-10 05:47,Field I do is scrutinised. Continuum.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1591,2025-02-10 06:20,Can't sustain this.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
1592,2025-02-10 06:26,Expert at uncovering the hardest road to do basic elements.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1593,2025-02-10 07:00,Mute button MVP.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1594,2025-02-10 07:06,Mood is down.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1595,2025-02-10 07:12,The attraction to ending is swelling.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1596,2025-02-10 07:24,Can't attention nowadays.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1597,2025-02-10 07:36,Contemplations drift to deficiency.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1598,2025-02-10 08:02,Manifesting to fade.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1599,2025-02-10 08:11,Conveyed!,neutral,none,0,0,none,email,Normal workplace communication patterns
1600,2025-02-10 08:13,Occupational growth: confusing motion with development.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1601,2025-02-10 08:16,No protection.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1602,2025-02-10 08:18,The metrics aid the approach.,neutral,none,0,0,none,email,Normal workplace communication patterns
1603,2025-02-10 08:30,Camera on culture vs camera off chaos.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1604,2025-02-10 08:35,LinkedIn me: Passionate about innovation. Sincere me: Passionate about break.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1605,2025-02-10 08:41,The obscurity wins. It relentlessly wins.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
1606,2025-02-10 08:45,Dawn sync in 15. Agenda shared.,neutral,none,0,0,none,slack,Meeting coordination
1607,2025-02-10 08:57,All stint resonates rougher.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
1608,2025-02-10 08:58,Excluded from projects as 'too senior' or 'too junior'.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
1609,2025-02-10 09:01,The renewed initiative is exciting but similarly a dash daunting.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
1610,2025-02-10 09:12,The washed is perpetual.,depression,middle,5,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1611,2025-02-10 09:13,Not me treating residual mandate akin it's the final boss.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1612,2025-02-10 09:15,New-week once. Phase to pretend I understand what I'm doing.,humor_sarcasm,none,0,0,none,slack,Self-deprecating work humor - no distress markers
1613,2025-02-10 09:17,Track is heavier.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1614,2025-02-10 09:18,"Received it, thankfulness.",neutral,none,0,0,none,email,Normal workplace communication patterns
1615,2025-02-10 09:19,Favorable traction despite the tight timeline.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1616,2025-02-10 09:20,Depletion has begun noticeably.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1617,2025-02-10 09:35,Been saying adieu expanse saying departure. Associates don't translate.,suicidal_ideation,middle,7,1,hr_review,slack,Covert farewell behaviour
1618,2025-02-10 09:38,Brilliant profession on the pitch deck.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1619,2025-02-10 09:44,The inspiration takes more summoning.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1620,2025-02-10 09:45,Characteristic flag enabled for beta testing.,neutral,none,0,0,none,slack,Technical update
1621,2025-02-10 09:49,Researched ample. Constructed my choice.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1622,2025-02-10 09:51,all pleasant,neutral,none,0,0,none,email,Normal workplace communication patterns
1623,2025-02-10 10:00,API versioning strategy noted.,neutral,none,0,0,none,slack,Technical documentation
1624,2025-02-10 10:01,Preparations created.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
1625,2025-02-10 10:02,The expense summary has been submitted.,neutral,none,0,0,none,email,Normal workplace communication patterns
1626,2025-02-10 10:05,The institutional protection of abusers is finish.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1627,2025-02-10 10:12,The abuse is unforgiving now.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1628,2025-02-10 10:24,Convalescence chapter after role keeps increasing.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1629,2025-02-10 10:27,Action units: add more action items.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1630,2025-02-10 10:30,Retrospective appraisal actioned. Workflow polished.,neutral,none,0,0,none,slack,Process update
1631,2025-02-10 10:33,The brand guidelines have been modified.,neutral,none,0,0,none,email,Normal workplace communication patterns
1632,2025-02-10 10:34,The suspected of vacuum brings peace.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1633,2025-02-10 10:38,Erecting momentum.,neutral,none,0,0,none,email,Normal workplace communication patterns
1634,2025-02-10 10:39,Splitting down wholly.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
1635,2025-02-10 10:40,Walking on eggshells pervading certain counterparts.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
